,geo,time,cell_phones_total
1060,blz,1965,0.0
1061,blz,1970,0.0
1062,blz,1975,0.0
1063,blz,1976,0.0
1064,blz,1977,0.0
1065,blz,1978,0.0
1066,blz,1979,0.0
1067,blz,1980,0.0
1068,blz,1981,0.0
1069,blz,1982,0.0
1070,blz,1983,0.0
1071,blz,1984,0.0
1072,blz,1985,0.0
1073,blz,1986,0.0
1074,blz,1987,0.0
1075,blz,1988,0.0
1076,blz,1989,0.0
1077,blz,1990,0.0
1078,blz,1991,0.0
1079,blz,1992,0.0
1080,blz,1993,400.0
1081,blz,1994,832.0
1082,blz,1995,1547.0
1083,blz,1996,2184.0
1084,blz,1997,2544.0
1085,blz,1998,3535.0
1086,blz,1999,6591.0
1087,blz,2000,16812.0
1088,blz,2001,39155.0
1089,blz,2002,51729.0
1090,blz,2003,60403.0
1091,blz,2004,75000.0
1092,blz,2005,96000.0
1093,blz,2006,118000.0
1094,blz,2007,118314.0
1095,blz,2008,160032.0
1096,blz,2009,161783.0
1097,blz,2010,194201.0
1098,blz,2011,222407.0
1099,blz,2012,172423.0
1100,blz,2013,174615.0
1101,blz,2014,172300.0
1102,blz,2015,211946.0
1103,blz,2016,222928.0
1104,blz,2017,239441.0
1105,blz,2018,246311.0
1106,blz,2019,254919.0
1107,bmu,1960,0.0
1108,bmu,1965,0.0
1109,bmu,1970,0.0
1110,bmu,1975,0.0
1111,bmu,1976,0.0
1112,bmu,1977,0.0
1113,bmu,1978,0.0
1114,bmu,1979,0.0
1115,bmu,1980,0.0
1116,bmu,1981,0.0
1117,bmu,1982,0.0
1118,bmu,1983,0.0
1119,bmu,1984,0.0
1120,bmu,1985,0.0
1121,bmu,1986,0.0
1122,bmu,1989,745.0
1123,bmu,1990,1112.0
1124,bmu,1991,1440.0
1125,bmu,1992,1936.0
1126,bmu,1993,3400.0
1127,bmu,1994,5127.0
1128,bmu,1995,6324.0
1129,bmu,1996,7980.0
1130,bmu,1997,10276.0
1131,bmu,1998,12572.0
1132,bmu,1999,12800.0
1133,bmu,2000,13000.0
1134,bmu,2001,13333.0
1135,bmu,2002,30000.0
1136,bmu,2003,40000.0
1137,bmu,2004,49000.0
1138,bmu,2005,52720.0
1139,bmu,2006,60100.0
1140,bmu,2007,69000.0
1141,bmu,2008,79000.0
1142,bmu,2009,85000.0
1143,bmu,2010,88200.0
1144,bmu,2012,91000.0
1145,bmu,2013,94300.0
1146,bmu,2014,59491.0
1147,bmu,2015,38000.0
1148,bmu,2016,63891.0
1149,bmu,2017,64997.0
1150,bol,1960,0.0
1151,bol,1965,0.0
1152,bol,1970,0.0
1153,bol,1975,0.0
1154,bol,1976,0.0
1155,bol,1977,0.0
1156,bol,1978,0.0
1157,bol,1979,0.0
1158,bol,1980,0.0
1159,bol,1981,0.0
1160,bol,1982,0.0
1161,bol,1983,0.0
1162,bol,1984,0.0
1163,bol,1985,0.0
1164,bol,1986,0.0
1165,bol,1987,0.0
1166,bol,1988,0.0
1167,bol,1989,0.0
1168,bol,1990,0.0
1169,bol,1991,295.0
1170,bol,1992,1551.0
1171,bol,1993,2659.0
1172,bol,1994,4056.0
1173,bol,1995,7229.0
1174,bol,1996,33400.0
1175,bol,1997,118433.0
1176,bol,1998,239272.0
1177,bol,1999,420344.0
1178,bol,2000,582620.0
1179,bol,2001,779917.0
1180,bol,2002,1023333.0
1181,bol,2003,1278844.0
1182,bol,2004,1800789.0
1183,bol,2005,2421402.0
1184,bol,2006,2876143.0
1185,bol,2007,3254410.0
1186,bol,2008,5038600.0
1187,bol,2009,6464390.0
1188,bol,2010,7179293.0
1189,bol,2011,8353273.0
1190,bol,2012,9493207.0
1191,bol,2013,10425704.0
1192,bol,2014,10450341.0
1193,bol,2015,10162829.0
1194,bol,2016,10106216.0
1195,bol,2017,10963224.0
1196,bol,2018,11445830.0
1197,bra,1960,0.0
1198,bra,1965,0.0
1199,bra,1970,0.0
1200,bra,1975,0.0
1201,bra,1976,0.0
1202,bra,1977,0.0
1203,bra,1978,0.0
1204,bra,1979,0.0
1205,bra,1980,0.0
1206,bra,1981,0.0
1207,bra,1982,0.0
1208,bra,1983,0.0
1209,bra,1984,0.0
1210,bra,1985,0.0
1211,bra,1986,0.0
1212,bra,1987,0.0
1213,bra,1988,0.0
1214,bra,1989,0.0
1215,bra,1990,667.0
1216,bra,1991,6700.0
1217,bra,1992,32000.0
1218,bra,1993,182000.0
1219,bra,1994,574009.0
1220,bra,1995,1285533.0
1221,bra,1996,2498154.0
1222,bra,1997,4550000.0
1223,bra,1998,7368218.0
1224,bra,1999,15032698.0
1225,bra,2000,23188171.0
1226,bra,2001,28745769.0
1227,bra,2002,34880964.0
1228,bra,2003,46373266.0
1229,bra,2004,65605000.0
1230,bra,2005,86210336.0
1231,bra,2006,99918621.0
1232,bra,2007,120980103.0
1233,bra,2008,150641403.0
1234,bra,2009,169385584.0
1235,bra,2010,196929978.0
1236,bra,2011,234357507.0
1237,bra,2012,248323703.0
1238,bra,2013,271099799.0
1239,bra,2014,280728796.0
1240,bra,2015,257814274.0
1241,bra,2016,244067356.0
1242,bra,2017,218244270.0
1243,bra,2018,207046813.0
1244,brb,1960,0.0
1245,brb,1965,0.0
1246,brb,1970,0.0
1247,brb,1975,0.0
1248,brb,1976,0.0
1249,brb,1977,0.0
1250,brb,1978,0.0
1251,brb,1979,0.0
1252,brb,1980,0.0
1253,brb,1981,0.0
1254,brb,1982,0.0
1255,brb,1983,0.0
1256,brb,1984,0.0
1257,brb,1985,0.0
1258,brb,1986,0.0
1259,brb,1987,0.0
1260,brb,1988,0.0
1261,brb,1989,0.0
1262,brb,1990,0.0
1263,brb,1991,486.0
1264,brb,1992,796.0
1265,brb,1993,1560.0
1266,brb,1994,2967.0
1267,brb,1995,4614.0
1268,brb,1996,6283.0
1269,brb,1997,8013.0
1270,brb,1998,12000.0
1271,brb,1999,20309.0
1272,brb,2000,28467.0
1273,brb,2001,53111.0
1274,brb,2002,97193.0
1275,brb,2003,140000.0
1276,brb,2004,200138.0
1277,brb,2005,206190.0
1278,brb,2006,237119.0
1279,brb,2007,257596.0
1280,brb,2008,288662.0
1281,brb,2009,337061.0
1282,brb,2010,350061.0
1283,brb,2011,347917.0
1284,brb,2012,349296.0
1285,brb,2013,307708.0
1286,brb,2014,305456.0
1287,brb,2015,334792.0
1288,brb,2016,332208.0
1289,brb,2017,329565.0
1290,brb,2018,329326.0
1291,brb,2019,311734.0
1292,brn,1960,0.0
1293,brn,1965,0.0
1294,brn,1970,0.0
1295,brn,1975,0.0
1296,brn,1976,0.0
1297,brn,1977,0.0
1298,brn,1978,0.0
1299,brn,1979,0.0
1300,brn,1980,0.0
1301,brn,1981,0.0
1302,brn,1982,0.0
1303,brn,1983,0.0
1304,brn,1984,0.0
1305,brn,1985,0.0
1306,brn,1986,0.0
1307,brn,1987,0.0
1308,brn,1988,0.0
1309,brn,1990,1772.0
1310,brn,1991,3025.0
1311,brn,1992,4103.0
1312,brn,1993,8304.0
1313,brn,1994,15623.0
1314,brn,1995,35881.0
1315,brn,1996,43524.0
1316,brn,1997,45000.0
1317,brn,1998,49129.0
1318,brn,1999,66000.0
1319,brn,2000,95000.0
1320,brn,2001,143004.0
1321,brn,2002,153647.0
1322,brn,2003,177365.0
1323,brn,2004,202454.0
1324,brn,2005,232900.0
1325,brn,2006,301400.0
1326,brn,2007,366138.0
1327,brn,2008,398857.0
1328,brn,2009,412882.0
1329,brn,2010,435104.0
1330,brn,2011,443161.0
1331,brn,2012,469740.0
1332,brn,2013,468814.0
1333,brn,2014,452054.0
1334,brn,2015,463384.0
1335,brn,2016,523453.0
1336,brn,2017,544732.0
1337,brn,2018,565949.0
1338,brn,2019,557398.0
1339,btn,1960,0.0
1340,btn,1965,0.0
1341,btn,1970,0.0
1342,btn,1975,0.0
1343,btn,1976,0.0
1344,btn,1977,0.0
1345,btn,1978,0.0
1346,btn,1979,0.0
1347,btn,1980,0.0
1348,btn,1981,0.0
1349,btn,1982,0.0
1350,btn,1983,0.0
1351,btn,1984,0.0
1352,btn,1985,0.0
1353,btn,1986,0.0
1354,btn,1987,0.0
1355,btn,1988,0.0
1356,btn,1989,0.0
1357,btn,1990,0.0
1358,btn,1991,0.0
1359,btn,1992,0.0
1360,btn,1993,0.0
1361,btn,1994,0.0
1362,btn,1995,0.0
1363,btn,1996,0.0
1364,btn,1997,0.0
1365,btn,1998,0.0
1366,btn,1999,0.0
1367,btn,2000,0.0
1368,btn,2001,0.0
1369,btn,2002,0.0
1370,btn,2003,2255.0
1371,btn,2004,19138.0
1372,btn,2005,36000.0
1373,btn,2006,82078.0
1374,btn,2007,149439.0
1375,btn,2008,253429.0
1376,btn,2009,338938.0
1377,btn,2010,394316.0
1378,btn,2011,484189.0
1379,btn,2012,560890.0
1380,btn,2013,544337.0
1381,btn,2014,624536.0
1382,btn,2015,675747.0
1383,btn,2016,698373.0
1384,btn,2017,730623.0
1385,btn,2018,703554.0
1386,btn,2019,729239.0
1387,bwa,1960,0.0
1388,bwa,1965,0.0
1389,bwa,1970,0.0
1390,bwa,1975,0.0
1391,bwa,1976,0.0
1392,bwa,1977,0.0
1393,bwa,1978,0.0
1394,bwa,1979,0.0
1395,bwa,1980,0.0
1396,bwa,1981,0.0
1397,bwa,1982,0.0
1398,bwa,1983,0.0
1399,bwa,1984,0.0
1400,bwa,1985,0.0
1401,bwa,1986,0.0
1402,bwa,1987,0.0
1403,bwa,1988,0.0
1404,bwa,1989,0.0
1405,bwa,1990,0.0
1406,bwa,1991,0.0
1407,bwa,1992,0.0
1408,bwa,1993,0.0
1409,bwa,1994,0.0
1410,bwa,1995,0.0
1411,bwa,1996,0.0
1412,bwa,1997,0.0
1413,bwa,1998,15190.0
1414,bwa,1999,92000.0
1415,bwa,2000,222190.0
1416,bwa,2001,332264.0
1417,bwa,2002,332264.0
1418,bwa,2003,444978.0
1419,bwa,2004,522840.0
1420,bwa,2005,563782.0
1421,bwa,2006,823070.0
1422,bwa,2007,1151761.0
1423,bwa,2008,1485791.0
1424,bwa,2009,1874101.0
1425,bwa,2010,2363411.0
1426,bwa,2011,2900263.0
1427,bwa,2012,3081726.0
1428,bwa,2013,3246787.0
1429,bwa,2014,3410507.0
1430,bwa,2015,3475327.0
1431,bwa,2016,3288986.0
1432,bwa,2017,3240589.0
1433,bwa,2018,3381228.0
1434,bwa,2019,4004089.0
1435,caf,1960,0.0
1436,caf,1965,0.0
1437,caf,1970,0.0
1438,caf,1975,0.0
1439,caf,1976,0.0
1440,caf,1977,0.0
1441,caf,1978,0.0
1442,caf,1979,0.0
1443,caf,1980,0.0
1444,caf,1981,0.0
1445,caf,1982,0.0
1446,caf,1983,0.0
1447,caf,1984,0.0
1448,caf,1985,0.0
1449,caf,1986,0.0
1450,caf,1987,0.0
1451,caf,1988,0.0
1452,caf,1989,0.0
1453,caf,1990,0.0
1454,caf,1991,0.0
1455,caf,1992,0.0
1456,caf,1993,0.0
1457,caf,1994,0.0
1458,caf,1995,44.0
1459,caf,1996,1071.0
1460,caf,1997,1370.0
1461,caf,1998,1633.0
1462,caf,1999,4162.0
1463,caf,2000,4967.0
1464,caf,2001,11000.0
1465,caf,2002,12600.0
1466,caf,2003,40000.0
1467,caf,2004,60000.0
1468,caf,2005,100000.0
1469,caf,2006,110000.0
1470,caf,2007,340000.0
1471,caf,2008,570000.0
1472,caf,2009,863641.0
1473,caf,2010,979232.0
1474,caf,2011,992444.0
1475,caf,2012,1143114.0
1476,caf,2013,1360300.0
1477,caf,2014,1155620.0
1478,caf,2015,1242494.0
1479,caf,2016,1248346.0
1480,caf,2017,1175389.0
1481,caf,2018,1279261.0
1482,caf,2019,1530385.0
1483,can,1960,0.0
1484,can,1965,0.0
1485,can,1970,0.0
1486,can,1975,0.0
1487,can,1976,0.0
1488,can,1977,0.0
1489,can,1978,0.0
1490,can,1979,0.0
1491,can,1980,0.0
1492,can,1981,0.0
1493,can,1982,0.0
1494,can,1983,0.0
1495,can,1984,0.0
1496,can,1985,12000.0
1497,can,1986,60000.0
1498,can,1987,98364.0
1499,can,1988,202633.0
1500,can,1989,345178.0
1501,can,1990,583766.0
1502,can,1991,775831.0
1503,can,1992,1026611.0
1504,can,1993,1332982.0
1505,can,1994,1865779.0
1506,can,1995,2589780.0
1507,can,1996,3497779.0
1508,can,1997,4195000.0
1509,can,1998,5346000.0
1510,can,1999,6911038.0
1511,can,2000,8727000.0
1512,can,2001,10649000.0
1513,can,2002,11872000.0
1514,can,2003,13291000.0
1515,can,2004,15020000.0
1516,can,2005,17016600.0
1517,can,2006,18749100.0
1518,can,2007,20277400.0
1519,can,2008,22092500.0
1520,can,2009,23811900.0
1521,can,2010,25825400.0
1522,can,2011,26840000.0
1523,can,2012,27720000.0
1524,can,2013,28360000.0
1525,can,2014,28789000.0
1526,can,2015,29765000.0
1527,can,2016,30752000.0
1528,can,2017,31693000.0
1529,can,2018,33211000.0
1530,can,2019,34615000.0
1531,che,1960,0.0
1532,che,1965,0.0
1533,che,1970,0.0
1534,che,1975,0.0
1535,che,1976,0.0
1536,che,1977,0.0
1537,che,1978,0.0
1538,che,1979,0.0
1539,che,1980,0.0
1540,che,1981,0.0
1541,che,1982,0.0
1542,che,1983,0.0
1543,che,1984,0.0
1544,che,1985,0.0
1545,che,1986,0.0
1546,che,1987,5475.0
1547,che,1988,30768.0
1548,che,1989,72735.0
1549,che,1990,125047.0
1550,che,1991,174557.0
1551,che,1992,215061.0
1552,che,1993,257703.0
1553,che,1994,332165.0
1554,che,1995,447167.0
1555,che,1996,662713.0
1556,che,1997,1044379.0
1557,che,1998,1698565.0
1558,che,1999,3057509.0
1559,che,2000,4638519.0
1560,che,2001,5275791.0
1561,che,2002,5736303.0
1562,che,2003,6189000.0
1563,che,2004,6274763.0
1564,che,2005,6834233.0
1565,che,2006,7436157.0
1566,che,2007,8208884.0
1567,che,2008,8896706.0
1568,che,2009,9322580.0
1569,che,2010,9644157.0
1570,che,2011,10082636.0
1571,che,2012,10561075.0
1572,che,2013,11048637.0
1573,che,2014,11150000.0
1574,che,2015,11243210.0
1575,che,2016,11242105.0
1576,che,2017,11088598.0
1577,che,2018,10788602.0
1578,che,2019,10927300.0
1579,chl,1960,0.0
1580,chl,1965,0.0
1581,chl,1970,0.0
1582,chl,1975,0.0
1583,chl,1976,0.0
1584,chl,1977,0.0
1585,chl,1978,0.0
1586,chl,1979,0.0
1587,chl,1980,0.0
1588,chl,1981,0.0
1589,chl,1982,0.0
1590,chl,1983,0.0
1591,chl,1984,0.0
1592,chl,1985,0.0
1593,chl,1986,0.0
1594,chl,1987,0.0
1595,chl,1988,0.0
1596,chl,1989,4886.0
1597,chl,1990,13921.0
1598,chl,1991,36136.0
1599,chl,1992,64438.0
1600,chl,1993,85186.0
1601,chl,1994,115691.0
1602,chl,1995,197314.0
1603,chl,1996,319474.0
1604,chl,1997,409740.0
1605,chl,1998,964248.0
1606,chl,1999,2260687.0
1607,chl,2000,3401525.0
1608,chl,2001,5100783.0
1609,chl,2002,6244310.0
1610,chl,2003,7268281.0
1611,chl,2004,9261385.0
1612,chl,2005,10569572.0
1613,chl,2006,12450801.0
1614,chl,2007,13955202.0
1615,chl,2008,14796593.0
1616,chl,2009,16450223.0
1617,chl,2010,19852242.0
1618,chl,2011,22315248.0
1619,chl,2012,23940973.0
1620,chl,2013,23661339.0
1621,chl,2014,23680718.0
1622,chl,2015,23206353.0
1623,chl,2016,23302603.0
1624,chl,2017,23013147.0
1625,chl,2018,25178981.0
1626,chl,2019,25051668.0
1627,chn,1960,0.0
1628,chn,1965,0.0
1629,chn,1970,0.0
1630,chn,1975,0.0
1631,chn,1976,0.0
1632,chn,1977,0.0
1633,chn,1978,0.0
1634,chn,1979,0.0
1635,chn,1980,0.0
1636,chn,1981,0.0
1637,chn,1982,0.0
1638,chn,1983,0.0
1639,chn,1984,0.0
1640,chn,1985,0.0
1641,chn,1986,0.0
1642,chn,1987,700.0
1643,chn,1988,3227.0
1644,chn,1989,9805.0
1645,chn,1990,18319.0
1646,chn,1991,47544.0
1647,chn,1992,176943.0
1648,chn,1993,638000.0
1649,chn,1994,1568000.0
1650,chn,1995,3629000.0
1651,chn,1996,6853000.0
1652,chn,1997,13233000.0
1653,chn,1998,23863000.0
1654,chn,1999,43296000.0
1655,chn,2000,85260000.0
1656,chn,2001,144820000.0
1657,chn,2002,206005000.0
1658,chn,2003,269953000.0
1659,chn,2004,334824000.0
1660,chn,2005,393406000.0
1661,chn,2006,461058000.0
1662,chn,2007,547306000.0
1663,chn,2008,641245000.0
1664,chn,2009,747214000.0
1665,chn,2010,859003000.0
1666,chn,2011,986253000.0
1667,chn,2012,1112155000.0
1668,chn,2013,1229113000.0
1669,chn,2014,1286093000.0
1670,chn,2015,1291984200.0
1671,chn,2016,1364934000.0
1672,chn,2017,1469882500.0
1673,chn,2018,1649301700.0
1674,chn,2019,1725695000.0
1675,civ,1960,0.0
1676,civ,1965,0.0
1677,civ,1970,0.0
1678,civ,1975,0.0
1679,civ,1976,0.0
1680,civ,1977,0.0
1681,civ,1978,0.0
1682,civ,1979,0.0
1683,civ,1980,0.0
1684,civ,1981,0.0
1685,civ,1982,0.0
1686,civ,1983,0.0
1687,civ,1984,0.0
1688,civ,1985,0.0
1689,civ,1986,0.0
1690,civ,1987,0.0
1691,civ,1988,0.0
1692,civ,1989,0.0
1693,civ,1990,0.0
1694,civ,1991,0.0
1695,civ,1992,0.0
1696,civ,1993,0.0
1697,civ,1994,0.0
1698,civ,1995,0.0
1699,civ,1996,13549.0
1700,civ,1997,36000.0
1701,civ,1998,91212.0
1702,civ,1999,257134.0
1703,civ,2000,472952.0
1704,civ,2001,728545.0
1705,civ,2002,1027058.0
1706,civ,2003,1280696.0
1707,civ,2004,1674332.0
1708,civ,2005,2349439.0
1709,civ,2006,4065421.0
1710,civ,2007,7467708.0
1711,civ,2008,10449036.0
1712,civ,2009,13184308.0
1713,civ,2010,15599044.0
1714,civ,2011,17344242.0
1715,civ,2012,18099532.0
1716,civ,2013,19390902.0
1717,civ,2014,22104575.0
1718,civ,2015,25407610.0
1719,civ,2016,27451250.0
1720,civ,2017,31747233.0
1721,civ,2018,33807850.0
1722,civ,2019,37376603.0
1723,cmr,1960,0.0
1724,cmr,1965,0.0
1725,cmr,1970,0.0
1726,cmr,1975,0.0
1727,cmr,1976,0.0
1728,cmr,1977,0.0
1729,cmr,1978,0.0
1730,cmr,1979,0.0
1731,cmr,1980,0.0
1732,cmr,1981,0.0
1733,cmr,1982,0.0
1734,cmr,1983,0.0
1735,cmr,1984,0.0
1736,cmr,1985,0.0
1737,cmr,1986,0.0
1738,cmr,1987,0.0
1739,cmr,1988,0.0
1740,cmr,1989,0.0
1741,cmr,1990,0.0
1742,cmr,1991,0.0
1743,cmr,1992,0.0
1744,cmr,1993,0.0
1745,cmr,1994,1600.0
1746,cmr,1995,2800.0
1747,cmr,1996,3500.0
1748,cmr,1997,4200.0
1749,cmr,1998,5000.0
1750,cmr,1999,6000.0
1751,cmr,2000,103279.0
1752,cmr,2001,417295.0
1753,cmr,2002,701507.0
1754,cmr,2003,1077000.0
1755,cmr,2004,1530868.0
1756,cmr,2005,2252508.0
1757,cmr,2006,3135946.0
1758,cmr,2007,4536000.0
1759,cmr,2008,6160893.0
1760,cmr,2009,8004120.0
1761,cmr,2010,8636652.0
1762,cmr,2011,10486614.0
1763,cmr,2012,13108058.0
1764,cmr,2013,15664666.0
1765,cmr,2014,17039059.0
1766,cmr,2015,18160667.0
1767,cmr,2016,18717503.0
1768,cmr,2017,20135388.0
1769,cmr,2018,18455836.0
1770,cmr,2019,21155316.0
1771,cod,1960,0.0
1772,cod,1965,0.0
1773,cod,1970,0.0
1774,cod,1975,0.0
1775,cod,1976,0.0
1776,cod,1977,0.0
1777,cod,1978,0.0
1778,cod,1979,0.0
1779,cod,1980,0.0
1780,cod,1981,0.0
1781,cod,1982,0.0
1782,cod,1983,0.0
1783,cod,1984,0.0
1784,cod,1985,0.0
1785,cod,1986,0.0
1786,cod,1987,0.0
1787,cod,1988,0.0
1788,cod,1989,0.0
1789,cod,1990,0.0
1790,cod,1991,0.0
1791,cod,1995,8500.0
1792,cod,1996,7200.0
1793,cod,1997,8900.0
1794,cod,1998,10000.0
1795,cod,1999,12000.0
1796,cod,2000,15000.0
1797,cod,2001,150000.0
1798,cod,2002,560000.0
1799,cod,2003,1246225.0
1800,cod,2004,1990722.0
1801,cod,2005,2746094.0
1802,cod,2006,4415470.0
1803,cod,2007,6592000.0
1804,cod,2008,9937622.0
1805,cod,2009,9458557.0
1806,cod,2010,11820348.0
1807,cod,2011,15644877.0
1808,cod,2012,20092678.0
1809,cod,2013,28231900.0
1810,cod,2014,37102958.0
1811,cod,2015,37752782.0
1812,cod,2016,28889317.0
1813,cod,2017,35375246.0
1814,cod,2018,36470600.0
1815,cod,2019,37123208.0
1816,cog,1960,0.0
1817,cog,1965,0.0
1818,cog,1970,0.0
1819,cog,1975,0.0
1820,cog,1976,0.0
1821,cog,1977,0.0
1822,cog,1978,0.0
1823,cog,1979,0.0
1824,cog,1980,0.0
1825,cog,1981,0.0
1826,cog,1982,0.0
1827,cog,1983,0.0
1828,cog,1984,0.0
1829,cog,1985,0.0
1830,cog,1986,0.0
1831,cog,1987,0.0
1832,cog,1988,0.0
1833,cog,1989,0.0
1834,cog,1990,0.0
1835,cog,1991,0.0
1836,cog,1992,0.0
1837,cog,1993,0.0
1838,cog,1994,0.0
1839,cog,1995,0.0
1840,cog,1996,1000.0
1841,cog,1998,3390.0
1842,cog,1999,5000.0
1843,cog,2000,70000.0
1844,cog,2001,150000.0
1845,cog,2002,221800.0
1846,cog,2003,330000.0
1847,cog,2004,383653.0
1848,cog,2005,558192.0
1849,cog,2006,917499.0
1850,cog,2007,1287631.0
1851,cog,2008,1807000.0
1852,cog,2009,2948304.0
1853,cog,2010,3718748.0
1854,cog,2011,3884757.0
1855,cog,2012,4283134.0
1856,cog,2013,4659762.0
1857,cog,2014,4930100.0
1858,cog,2015,5216000.0
1859,cog,2016,5424000.0
1860,cog,2017,5056000.0
1861,cog,2018,5000000.0
1862,col,1960,0.0
1863,col,1965,0.0
1864,col,1970,0.0
1865,col,1975,0.0
1866,col,1976,0.0
1867,col,1977,0.0
1868,col,1978,0.0
1869,col,1979,0.0
1870,col,1980,0.0
1871,col,1981,0.0
1872,col,1982,0.0
1873,col,1983,0.0
1874,col,1984,0.0
1875,col,1985,0.0
1876,col,1986,0.0
1877,col,1987,0.0
1878,col,1988,0.0
1879,col,1989,0.0
1880,col,1990,0.0
1881,col,1991,0.0
1882,col,1992,0.0
1883,col,1993,0.0
1884,col,1994,86805.0
1885,col,1995,274590.0
1886,col,1996,522857.0
1887,col,1997,1264763.0
1888,col,1998,1800229.0
1889,col,1999,1966535.0
1890,col,2000,2256801.0
1891,col,2001,3265261.0
1892,col,2002,4596594.0
1893,col,2003,6186206.0
1894,col,2004,10400578.0
1895,col,2005,21849993.0
1896,col,2006,29762715.0
1897,col,2007,33941118.0
1898,col,2008,41364753.0
1899,col,2009,42159613.0
1900,col,2010,44477653.0
1901,col,2011,46200421.0
1902,col,2012,49066359.0
1903,col,2013,50295114.0
1904,col,2014,55330272.0
1905,col,2015,57327470.0
1906,col,2016,58684924.0
1907,col,2017,62220014.0
1908,col,2018,64513977.0
1909,col,2019,66283175.0
1910,com,1960,0.0
1911,com,1965,0.0
1912,com,1970,0.0
1913,com,1975,0.0
1914,com,1976,0.0
1915,com,1977,0.0
1916,com,1978,0.0
1917,com,1979,0.0
1918,com,1980,0.0
1919,com,1981,0.0
1920,com,1982,0.0
1921,com,1983,0.0
1922,com,1984,0.0
1923,com,1985,0.0
1924,com,1986,0.0
1925,com,1987,0.0
1926,com,1988,0.0
1927,com,1989,0.0
1928,com,1990,0.0
1929,com,1991,0.0
1930,com,1992,0.0
1931,com,1993,0.0
1932,com,1994,0.0
1933,com,1995,0.0
1934,com,1996,0.0
1935,com,1997,0.0
1936,com,1998,0.0
1937,com,1999,0.0
1938,com,2000,0.0
1939,com,2001,0.0
1940,com,2002,0.0
1941,com,2003,2000.0
1942,com,2004,8378.0
1943,com,2005,15523.0
1944,com,2006,36877.0
1945,com,2007,62104.0
1946,com,2008,91741.0
1947,com,2009,122596.0
1948,com,2010,165278.0
1949,com,2011,216438.0
1950,com,2012,283511.0
1951,com,2013,347500.0
1952,com,2014,383000.0
1953,com,2015,424786.0
1954,com,2016,454389.0
1955,com,2017,468914.0
1956,com,2018,498903.0
1957,com,2019,575218.0
1958,cpv,1960,0.0
1959,cpv,1965,0.0
1960,cpv,1970,0.0
1961,cpv,1975,0.0
1962,cpv,1976,0.0
1963,cpv,1977,0.0
1964,cpv,1978,0.0
1965,cpv,1979,0.0
1966,cpv,1980,0.0
1967,cpv,1981,0.0
1968,cpv,1982,0.0
1969,cpv,1983,0.0
1970,cpv,1984,0.0
1971,cpv,1985,0.0
1972,cpv,1986,0.0
1973,cpv,1987,0.0
1974,cpv,1988,0.0
1975,cpv,1989,0.0
1976,cpv,1990,0.0
1977,cpv,1991,0.0
1978,cpv,1992,0.0
1979,cpv,1993,0.0
1980,cpv,1994,0.0
1981,cpv,1995,0.0
1982,cpv,1996,0.0
1983,cpv,1997,20.0
1984,cpv,1998,1020.0
1985,cpv,1999,8068.0
1986,cpv,2000,19729.0
1987,cpv,2001,31507.0
1988,cpv,2002,42949.0
1989,cpv,2003,53342.0
1990,cpv,2004,65780.0
1991,cpv,2005,81721.0
1992,cpv,2006,108858.0
1993,cpv,2007,152212.0
1994,cpv,2008,277670.0
1995,cpv,2009,290621.0
1996,cpv,2010,371871.0
1997,cpv,2011,396429.0
1998,cpv,2012,425310.0
1999,cpv,2013,499458.0
2000,cpv,2014,613378.0
2001,cpv,2015,611468.0
2002,cpv,2016,601956.0
2003,cpv,2017,612259.0
2004,cpv,2018,610328.0
2005,cpv,2019,595681.0
2006,cri,1960,0.0
2007,cri,1965,0.0
2008,cri,1970,0.0
2009,cri,1975,0.0
2010,cri,1976,0.0
2011,cri,1977,0.0
2012,cri,1978,0.0
2013,cri,1979,0.0
2014,cri,1980,0.0
2015,cri,1981,0.0
2016,cri,1982,0.0
2017,cri,1983,0.0
2018,cri,1984,0.0
2019,cri,1985,0.0
2020,cri,1986,0.0
2021,cri,1987,0.0
2022,cri,1988,0.0
2023,cri,1989,0.0
2024,cri,1990,0.0
2025,cri,1991,0.0
2026,cri,1992,3008.0
2027,cri,1993,4533.0
2028,cri,1994,6985.0
2029,cri,1995,18750.0
2030,cri,1996,46531.0
2031,cri,1997,64387.0
2032,cri,1998,108770.0
2033,cri,1999,138178.0
2034,cri,2000,211614.0
2035,cri,2001,326944.0
2036,cri,2002,502478.0
2037,cri,2003,778299.0
2038,cri,2004,923084.0
2039,cri,2005,1101305.0
2040,cri,2006,1443717.0
2041,cri,2007,1508219.0
2042,cri,2008,1886570.0
2043,cri,2009,1950318.0
2044,cri,2010,3128372.0
2045,cri,2011,4153067.0
2046,cri,2012,5378082.0
2047,cri,2013,7111981.0
2048,cri,2014,7020412.0
2049,cri,2015,7535599.0
2050,cri,2016,8330664.0
2051,cri,2017,8840342.0
2052,cri,2018,8495585.0
2053,cri,2019,8171211.0
2054,cub,1960,0.0
2055,cub,1965,0.0
2056,cub,1970,0.0
2057,cub,1975,0.0
2058,cub,1976,0.0
2059,cub,1977,0.0
2060,cub,1978,0.0
2061,cub,1979,0.0
2062,cub,1980,0.0
2063,cub,1981,0.0
2064,cub,1982,0.0
2065,cub,1983,0.0
2066,cub,1984,0.0
2067,cub,1985,0.0
2068,cub,1986,0.0
2069,cub,1987,0.0
2070,cub,1988,0.0
2071,cub,1989,0.0
2072,cub,1990,0.0
