ID,gender,age,group,time
6630,M,58,M55-59,6.505555555
6631,M,32,M30-34,6.105555555
6632,F,25,F25-29,6.251388888
6633,F,37,F35-39,6.105555555
6634,M,53,M50-54,6.023055555
6635,M,23,M18-24,6.435
6636,F,31,F30-34,6.321388888
6637,M,31,M30-34,6.321944445
6638,F,30,F30-34,6.321944445
6639,M,42,M40-44,6.287222222
6640,F,71,F65+,6.140277778
6641,M,39,M35-39,6.315277778
6642,M,39,M35-39,5.966666667
6643,F,49,F45-49,6.312222222
6644,F,45,F45-49,5.961388888
6645,F,42,F40-44,5.961388888
6646,F,47,F45-49,6.032222222
6647,M,38,M35-39,6.073333333
6648,M,59,M55-59,6.073611112
6649,M,33,M30-34,6.304166667
6650,F,43,F40-44,6.065
6651,F,37,F35-39,6.306111112
6652,M,38,M35-39,6.220277778
6653,M,27,M25-29,6.066388888
6654,M,25,M25-29,6.484166667
6655,F,36,F35-39,6.155833333
6656,F,34,F30-34,6.479166667
6657,F,33,F30-34,6.259166667
6658,M,33,M30-34,6.124444445
6659,M,33,M30-34,6.259166667
6660,M,41,M40-44,6.439166667
6661,M,28,M25-29,6.1125
6662,M,29,M25-29,5.978333333
6663,F,62,F60-64,6.473055555
6664,F,47,F45-49,5.975833333
6665,F,21,F18-24,6.3725
6666,M,59,M55-59,6.037222222
6667,M,44,M40-44,6.479722222
6668,F,27,F25-29,6.439722222
6669,M,37,M35-39,6.266944445
6670,M,37,M35-39,6.036666667
6671,M,44,M40-44,6.075555555
6672,F,42,F40-44,6.075833333
6673,F,39,F35-39,6.040555555
6674,M,19,M18-24,6.270833333
6675,M,64,M60-64,6.269444445
6676,M,28,M25-29,5.9475
6677,F,35,F35-39,6.478333333
6678,F,23,F18-24,6.478888888
6679,F,47,F45-49,6.3
6680,F,47,F45-49,6.330277778
6681,M,53,M50-54,6.070277778
6682,M,25,M25-29,6.296666667
6683,F,48,F45-49,6.1875
6684,M,25,M25-29,6.236111112
6685,M,66,M65+,5.973611112
6686,M,47,M45-49,6.081944445
6687,M,29,M25-29,6.015833333
6688,F,33,F30-34,6.32
6689,M,48,M45-49,5.950833333
6690,M,39,M35-39,6.074722222
6691,M,46,M45-49,6.011666667
6692,M,49,M45-49,6.081111112
6693,M,43,M40-44,6.370833333
6694,M,51,M50-54,6.420277778
6695,M,39,M35-39,6.318055555
6696,F,39,F35-39,6.241111112
6697,M,36,M35-39,6.224166667
6698,M,45,M45-49,6.235
6699,F,24,F18-24,6.366944445
6700,F,37,F35-39,6.2025
6701,F,33,F30-34,6.162222222
6702,F,35,F35-39,6.202222222
6703,F,37,F35-39,6.009444445
6704,M,59,M55-59,6.523055555
6705,M,40,M40-44,6.135
6706,F,36,F35-39,6.166111112
6707,M,36,M35-39,6.166111112
6708,F,20,F18-24,6.123333333
6709,M,37,M35-39,6.302222222
6710,M,56,M55-59,6.123333333
6711,M,43,M40-44,6.171944445
6712,M,51,M50-54,5.9125
6713,M,34,M30-34,6.370277778
6714,M,44,M40-44,6.173055555
6715,F,22,F18-24,6.245833333
6716,M,29,M25-29,6.526111112
6717,F,46,F45-49,6.521111112
6718,F,41,F40-44,5.959166667
6719,M,53,M50-54,5.959166667
6720,M,36,M35-39,6.318888888
6721,F,24,F18-24,6.500833333
6722,M,67,M65+,5.959722222
6723,M,52,M50-54,6.248055555
6724,M,35,M35-39,6.135277778
6725,M,36,M35-39,6.248055555
6726,M,29,M25-29,6.161111112
6727,F,21,F18-24,6.248055555
6728,F,42,F40-44,6.501111112
6729,F,31,F30-34,6.231111112
6730,F,47,F45-49,6.170833333
6731,F,52,F50-54,6.045833333
6732,F,39,F35-39,6.495833333
6733,F,40,F40-44,6.059722222
6734,M,39,M35-39,6.059722222
6735,F,34,F30-34,6.196666667
6736,F,38,F35-39,5.995277778
6737,M,29,M25-29,6.132777778
6738,F,47,F45-49,6.270555555
6739,M,33,M30-34,6.323333333
6740,F,48,F45-49,6.243888888
6741,M,54,M50-54,6.091944445
6742,F,44,F40-44,6.392777778
6743,F,57,F55-59,6.495833333
6744,F,31,F30-34,6.378333333
6745,F,54,F50-54,6.131944445
6746,M,33,M30-34,6.129166667
6747,F,32,F30-34,6.129166667
6748,M,28,M25-29,6.087777778
6749,F,52,F50-54,6.389444445
6750,M,44,M40-44,6.389444445
6751,F,37,F35-39,5.925277778
6752,M,39,M35-39,5.925555555
6753,F,48,F45-49,6.166944445
6754,F,55,F55-59,6.277777778
6755,M,40,M40-44,6.087222222
6756,M,55,M55-59,6.277777778
6757,M,64,M60-64,6.1775
6758,M,30,M30-34,6.315833333
6759,M,22,M18-24,6.329166667
6760,F,29,F25-29,5.989722222
6761,M,59,M55-59,6.064166667
6762,F,68,F65+,6.063055555
6763,M,50,M50-54,6.279444445
6764,M,55,M55-59,6.173611112
6765,M,51,M50-54,6.325555555
6766,F,50,F50-54,6.4625
6767,M,24,M18-24,6.094166667
6768,M,54,M50-54,6.094166667
6769,F,37,F35-39,6.359444445
6770,F,28,F25-29,6.177777778
6771,M,37,M35-39,6.359444445
6772,M,47,M45-49,6.385833333
6773,M,42,M40-44,6.404722222
6774,M,38,M35-39,6.36
6775,F,38,F35-39,6.096944445
6776,M,28,M25-29,6.296111112
6777,M,52,M50-54,6.440833333
6778,M,33,M30-34,6.296111112
6779,M,33,M30-34,6.26
6780,M,41,M40-44,6.073055555
6781,M,33,M30-34,6.2525
6782,F,45,F45-49,6.440555555
6783,F,50,F50-54,6.329166667
6784,M,60,M60-64,6.102222222
6785,F,58,F55-59,6.102222222
6786,M,52,M50-54,6.329444445
6787,M,55,M55-59,6.185555555
6788,M,40,M40-44,6.008888888
6789,M,67,M65+,6.108888888
6790,F,28,F25-29,5.996388888
6791,F,32,F30-34,5.926111112
6792,F,25,F25-29,6.288055555
6793,M,30,M30-34,6.295555555
6794,M,34,M30-34,6.295555555
6795,F,41,F40-44,6.155555555
6796,M,37,M35-39,6.386111112
6797,F,44,F40-44,6.341944445
6798,M,43,M40-44,6.51
6799,F,27,F25-29,5.998888888
6800,F,44,F40-44,6.341944445
6801,M,37,M35-39,6.1125
6802,M,48,M45-49,6.478611112
6803,M,33,M30-34,6.068055555
6804,F,28,F25-29,6.107222222
6805,F,24,F18-24,6.101111112
6806,M,58,M55-59,6.259722222
6807,M,33,M30-34,6.038333333
6808,F,35,F35-39,6.413055555
6809,F,25,F25-29,5.932777778
6810,F,52,F50-54,6.1125
6811,M,58,M55-59,5.932777778
6812,F,23,F18-24,6.331111112
6813,F,27,F25-29,6.543888888
6814,F,62,F60-64,6.474722222
6815,F,29,F25-29,6.214444445
6816,F,42,F40-44,6.474722222
6817,F,41,F40-44,6.266111112
6818,M,32,M30-34,6.365
6819,F,33,F30-34,6.365277778
6820,M,30,M30-34,6.303055555
6821,F,25,F25-29,6.250833333
6822,F,27,F25-29,6.182777778
6823,F,29,F25-29,6.303055555
6824,F,24,F18-24,6.153888888
6825,F,28,F25-29,6.183333333
6826,M,43,M40-44,6.106666667
6827,F,34,F30-34,6.106111112
6828,F,37,F35-39,6.075555555
6829,F,35,F35-39,6.362777778
6830,M,27,M25-29,6.3075
6831,M,37,M35-39,6.364444445
6832,M,35,M35-39,6.254722222
6833,F,54,F50-54,6.231111112
6834,F,29,F25-29,6.038611112
6835,M,33,M30-34,6.038611112
6836,F,31,F30-34,6.351944445
6837,F,53,F50-54,6.292222222
6838,F,50,F50-54,6.184722222
6839,F,50,F50-54,6.229722222
6840,M,52,M50-54,6.081944445
6841,M,31,M30-34,6.347777778
6842,F,32,F30-34,6.347777778
6843,M,38,M35-39,6.415277778
6844,F,49,F45-49,6.082222222
6845,F,36,F35-39,6.260277778
6846,F,48,F45-49,6.1925
6847,F,39,F35-39,6.161111112
6848,M,31,M30-34,6.339166667
6849,F,34,F30-34,6.040833333
6850,M,50,M50-54,6.361666667
6851,F,33,F30-34,6.074444445
6852,M,58,M55-59,6.415555555
6853,F,25,F25-29,6.112222222
6854,M,37,M35-39,6.451944445
6855,F,33,F30-34,6.344444445
6856,M,33,M30-34,6.075833333
6857,M,47,M45-49,6.26
6858,M,53,M50-54,6.518333333
6859,F,26,F25-29,6.195
6860,M,30,M30-34,6.275833333
6861,F,39,F35-39,6.16
6862,F,50,F50-54,6.16
6863,M,58,M55-59,6.305555555
6864,M,34,M30-34,6.352777778
6865,F,35,F35-39,6.261944445
6866,F,54,F50-54,5.950555555
6867,M,69,M65+,5.950555555
6868,F,52,F50-54,6.203333333
6869,F,42,F40-44,6.48
6870,F,43,F40-44,6.416388888
6871,M,33,M30-34,5.981666667
6872,M,21,M18-24,6.376388888
6873,M,48,M45-49,6.2025
6874,M,35,M35-39,6.34
6875,F,40,F40-44,6.125833333
6876,M,61,M60-64,6.165555555
6877,M,60,M60-64,6.120277778
6878,F,58,F55-59,6.461666667
6879,F,26,F25-29,6.461666667
6880,F,36,F35-39,6.167777778
6881,M,25,M25-29,6.498333333
6882,M,39,M35-39,6.523888888
6883,F,36,F35-39,6.113055555
6884,M,38,M35-39,6.523888888
6885,M,29,M25-29,6.373055555
6886,F,23,F18-24,6.455
6887,F,26,F25-29,6.166388888
6888,M,64,M60-64,6.173333333
6889,M,48,M45-49,6.346111112
6890,F,26,F25-29,6.079444445
6891,F,31,F30-34,6.175833333
6892,F,27,F25-29,6.363055555
6893,M,42,M40-44,6.530277778
6894,M,61,M60-64,6.175833333
6895,M,27,M25-29,6.3775
6896,F,60,F60-64,6.176111112
6897,M,35,M35-39,6.244722222
6898,M,44,M40-44,6.129722222
6899,F,44,F40-44,6.129722222
6900,F,42,F40-44,6.358333333
6901,F,38,F35-39,6.366111112
6902,M,59,M55-59,6.566388888
6903,F,42,F40-44,6.366111112
6904,M,62,M60-64,6.356944445
6905,F,42,F40-44,6.358055555
6906,F,27,F25-29,6.529166667
6907,M,51,M50-54,6.358333333
6908,F,45,F45-49,6.3625
6909,F,29,F25-29,6.135833333
6910,M,44,M40-44,6.085277778
6911,F,23,F18-24,6.275555555
6912,M,71,M65+,5.960555555
6913,F,42,F40-44,6.085277778
6914,M,54,M50-54,6.275555555
6915,M,48,M45-49,6.427222222
6916,M,31,M30-34,6.427777778
6917,F,43,F40-44,6.1325
6918,F,34,F30-34,6.178888888
6919,M,46,M45-49,6.054722222
6920,M,29,M25-29,6.378055555
6921,M,49,M45-49,6.37
6922,M,35,M35-39,6.490833333
6923,M,32,M30-34,6.491111112
6924,F,25,F25-29,6.059444445
6925,F,25,F25-29,6.091666667
6926,M,31,M30-34,6.243333333
6927,M,57,M55-59,6.278333333
6928,M,36,M35-39,6.424166667
6929,F,26,F25-29,6.3525
6930,M,37,M35-39,6.169444445
6931,M,46,M45-49,6.100277778
6932,F,41,F40-44,6.100277778
6933,M,34,M30-34,6.251666667
6934,M,60,M60-64,6.494444445
6935,M,44,M40-44,6.096111112
6936,M,31,M30-34,6.494444445
6937,M,21,M18-24,6.504166667
6938,M,47,M45-49,6.698055555
6939,F,56,F55-59,6.529444445
6940,F,42,F40-44,6.094444445
6941,M,55,M55-59,6.698055555
6942,F,57,F55-59,6.434722222
6943,M,31,M30-34,6.433611112
6944,M,32,M30-34,6.102777778
6945,M,50,M50-54,6.276944445
6946,F,41,F40-44,6.294166667
6947,M,28,M25-29,6.514722222
6948,M,35,M35-39,6.131111112
6949,F,30,F30-34,6.104166667
6950,F,49,F45-49,6.291111112
6951,M,49,M45-49,6.291111112
6952,F,27,F25-29,6.514722222
6953,F,51,F50-54,6.071388888
6954,F,24,F18-24,6.480277778
6955,F,21,F18-24,6.480277778
6956,F,27,F25-29,6.540555555
6957,F,47,F45-49,6.140277778
6958,F,39,F35-39,6.540833333
6959,F,40,F40-44,6.366388888
6960,F,29,F25-29,6.256944445
6961,M,20,M18-24,6.423333333
6962,F,24,F18-24,6.279444445
6963,F,55,F55-59,5.970833333
6964,M,43,M40-44,6.381944445
6965,F,23,F18-24,6.544722222
6966,F,24,F18-24,6.279722222
6967,F,57,F55-59,6.538333333
6968,M,32,M30-34,6.379444445
6969,M,29,M25-29,6.501666667
6970,M,57,M55-59,6.191111112
6971,F,36,F35-39,6.221388888
6972,M,37,M35-39,6.134444445
6973,F,45,F45-49,6.224166667
6974,M,47,M45-49,6.224444445
6975,F,29,F25-29,6.550833333
6976,M,35,M35-39,6.556944445
6977,F,27,F25-29,6.142777778
6978,M,47,M45-49,6.099444445
6979,F,54,F50-54,6.365833333
6980,M,44,M40-44,6.221111112
6981,F,41,F40-44,6.221388888
6982,F,52,F50-54,6.445833333
6983,M,36,M35-39,6.045
6984,M,40,M40-44,6.045277778
6985,M,45,M45-49,6.154166667
6986,F,39,F35-39,6.256388888
6987,F,50,F50-54,6.154166667
6988,F,56,F55-59,6.154166667
6989,F,35,F35-39,6.223888888
6990,M,41,M40-44,6.483333333
6991,F,36,F35-39,6.181666667
6992,F,61,F60-64,6.449444445
6993,M,51,M50-54,6.006111112
6994,M,43,M40-44,6.293888888
6995,M,35,M35-39,6.138888888
6996,F,53,F50-54,6.1925
6997,F,26,F25-29,6.510555555
6998,M,28,M25-29,6.231944445
6999,M,28,M25-29,6.510833333
7000,F,49,F45-49,6.5425
7001,M,58,M55-59,6.232222222
7002,M,44,M40-44,6.554166667
7003,F,20,F18-24,6.430833333
7004,F,47,F45-49,6.338611112
7005,M,32,M30-34,6.138333333
7006,M,28,M25-29,6.291388888
7007,M,52,M50-54,6.375
7008,M,34,M30-34,6.526944445
7009,F,51,F50-54,6.370833333
7010,F,29,F25-29,6.293333333
7011,M,49,M45-49,6.108888888
7012,F,39,F35-39,6.142777778
7013,M,42,M40-44,6.142777778
7014,M,65,M65+,5.99
7015,M,48,M45-49,6.442777778
7016,F,47,F45-49,6.226666667
7017,F,47,F45-49,6.232777778
7018,M,53,M50-54,6.225
7019,F,34,F30-34,6.555833333
7020,F,33,F30-34,6.201666667
7021,F,28,F25-29,6.225
7022,F,36,F35-39,6.388055555
7023,F,51,F50-54,6.340277778
7024,M,38,M35-39,6.331944445
7025,F,23,F18-24,6.195277778
7026,F,39,F35-39,6.231388888
7027,F,25,F25-29,6.400277778
7028,F,49,F45-49,6.331388888
7029,F,22,F18-24,6.238611112
7030,M,38,M35-39,6.305
7031,F,25,F25-29,6.564166667
7032,F,29,F25-29,6.563888888
7033,F,44,F40-44,6.298333333
7034,F,18,F18-24,6.119722222
7035,F,33,F30-34,6.391944445
7036,F,66,F65+,6.375277778
7037,F,52,F50-54,6.164444445
7038,F,26,F25-29,6.235555555
7039,M,26,M25-29,6.235555555
7040,M,64,M60-64,6.116388888
7041,M,50,M50-54,6.523333333
7042,F,21,F18-24,6.519444445
7043,F,34,F30-34,6.086111112
7044,M,25,M25-29,6.399166667
7045,M,39,M35-39,6.594722222
7046,F,49,F45-49,6.399166667
7047,M,67,M65+,6.351111112
7048,M,36,M35-39,6.351111112
7049,M,39,M35-39,6.086388888
7050,F,49,F45-49,6.056111112
7051,F,33,F30-34,6.350833333
7052,M,55,M55-59,6.555277778
7053,M,47,M45-49,6.209166667
7054,F,36,F35-39,6.410555555
7055,F,36,F35-39,6.406666667
7056,F,22,F18-24,6.525555555
7057,F,26,F25-29,6.375555555
7058,F,27,F25-29,6.317222222
7059,F,45,F45-49,6.083611112
7060,F,61,F60-64,6.442222222
7061,F,33,F30-34,6.235277778
7062,M,31,M30-34,6.231944445
7063,F,47,F45-49,6.056388888
7064,F,30,F30-34,6.495277778
7065,M,44,M40-44,6.166666667
7066,F,31,F30-34,6.558611112
7067,F,44,F40-44,6.24
7068,M,48,M45-49,6.3475
7069,F,46,F45-49,6.3425
7070,F,30,F30-34,6.598055555
7071,M,52,M50-54,6.342222222
7072,M,57,M55-59,6.276111112
7073,M,42,M40-44,6.268055555
7074,M,48,M45-49,6.242222222
7075,F,36,F35-39,6.596944445
7076,M,26,M25-29,6.061111112
7077,F,41,F40-44,6.501388888
7078,F,29,F25-29,6.505
7079,F,40,F40-44,6.380555555
7080,F,35,F35-39,6.533611112
7081,M,22,M18-24,6.129722222
7082,F,57,F55-59,6.446944445
7083,F,26,F25-29,6.238055555
7084,M,22,M18-24,6.270833333
7085,M,44,M40-44,6.240277778
7086,F,38,F35-39,6.200833333
7087,F,28,F25-29,6.171388888
7088,M,50,M50-54,6.506666667
7089,F,27,F25-29,6.171388888
7090,F,48,F45-49,6.137777778
7091,F,23,F18-24,6.171111112
7092,M,34,M30-34,6.057777778
7093,F,66,F65+,6.059166667
7094,F,31,F30-34,6.057777778
7095,M,33,M30-34,6.13
7096,F,44,F40-44,6.1625
7097,M,20,M18-24,6.124444445
7098,M,53,M50-54,6.1625
7099,F,45,F45-49,6.449166667
7100,F,36,F35-39,6.124722222
7101,F,54,F50-54,6.449166667
7102,F,54,F50-54,6.606111112
7103,F,25,F25-29,6.577222222
7104,M,28,M25-29,6.577222222
7105,M,29,M25-29,6.178611112
7106,F,41,F40-44,6.065277778
7107,M,19,M18-24,6.465833333
7108,F,42,F40-44,6.168611112
7109,F,50,F50-54,6.3925
7110,M,48,M45-49,6.168888888
7111,F,27,F25-29,6.545
7112,F,28,F25-29,6.545
7113,F,26,F25-29,6.364166667
7114,F,24,F18-24,6.363888888
7115,F,24,F18-24,6.173333333
7116,F,24,F18-24,6.173611112
7117,M,50,M50-54,6.394722222
7118,F,20,F18-24,6.609444445
7119,F,29,F25-29,6.504722222
7120,M,37,M35-39,6.2575
7121,M,50,M50-54,6.426111112
7122,F,35,F35-39,6.475277778
7123,M,43,M40-44,6.571666667
7124,M,54,M50-54,6.179444445
7125,F,34,F30-34,6.251666667
7126,M,36,M35-39,6.251666667
7127,F,53,F50-54,6.283611112
7128,F,34,F30-34,6.589722222
7129,F,40,F40-44,6.285277778
7130,F,40,F40-44,6.589722222
7131,M,67,M65+,6.14
7132,F,46,F45-49,6.111666667
7133,M,35,M35-39,6.294166667
7134,M,46,M45-49,6.248888888
7135,F,39,F35-39,6.1325
7136,F,40,F40-44,6.247222222
7137,F,36,F35-39,6.136388888
7138,M,61,M60-64,6.484722222
7139,F,42,F40-44,6.400277778
7140,M,32,M30-34,6.148333333
7141,F,48,F45-49,6.581111112
7142,F,48,F45-49,6.070555555
7143,M,53,M50-54,6.581111112
7144,F,34,F30-34,6.135277778
7145,F,32,F30-34,6.541388888
7146,M,27,M25-29,6.419166667
7147,F,63,F60-64,6.43
7148,F,34,F30-34,6.556388888
7149,F,39,F35-39,6.25
7150,F,37,F35-39,6.542777778
7151,F,60,F60-64,6.5525
7152,F,28,F25-29,6.362222222
7153,M,35,M35-39,6.297222222
7154,F,18,F18-24,6.334166667
7155,M,30,M30-34,6.2175
7156,M,26,M25-29,6.4725
7157,M,61,M60-64,6.289444445
7158,M,43,M40-44,6.145277778
7159,M,60,M60-64,6.259166667
7160,F,48,F45-49,6.335833333
7161,M,21,M18-24,6.376666667
7162,M,51,M50-54,6.295277778
7163,F,30,F30-34,6.519722222
7164,F,27,F25-29,6.184722222
7165,F,66,F65+,6.184722222
7166,F,27,F25-29,6.519444445
7167,F,28,F25-29,6.556944445
7168,F,30,F30-34,6.557222222
7169,F,56,F55-59,6.260555555
7170,F,36,F35-39,6.253611112
7171,F,32,F30-34,6.585277778
7172,M,42,M40-44,6.154166667
7173,F,52,F50-54,6.41
7174,M,33,M30-34,6.225555555
7175,F,39,F35-39,6.176111112
7176,M,41,M40-44,6.403333333
7177,M,21,M18-24,6.584444445
7178,M,28,M25-29,6.053055555
7179,F,57,F55-59,6.262777778
7180,F,47,F45-49,6.6
7181,M,62,M60-64,6.6
7182,M,54,M50-54,6.4475
7183,F,30,F30-34,6.296666667
7184,M,39,M35-39,6.260277778
7185,M,64,M60-64,6.374444445
7186,F,43,F40-44,6.266388888
7187,F,45,F45-49,6.149444445
7188,M,58,M55-59,6.380833333
7189,M,33,M30-34,6.604166667
7190,F,39,F35-39,6.302777778
7191,M,45,M45-49,6.342777778
7192,F,29,F25-29,6.604444445
7193,F,61,F60-64,6.156944445
7194,F,33,F30-34,6.154722222
7195,F,38,F35-39,6.4725
7196,M,25,M25-29,6.587222222
7197,M,57,M55-59,6.229166667
7198,F,30,F30-34,6.155277778
7199,M,36,M35-39,6.630277778
7200,F,44,F40-44,6.603611112
7201,F,48,F45-49,6.332777778
7202,F,34,F30-34,6.083055555
7203,M,34,M30-34,6.083333333
7204,F,36,F35-39,6.226944445
7205,F,42,F40-44,6.627777778
7206,M,43,M40-44,6.436111112
7207,M,34,M30-34,6.085555555
7208,F,34,F30-34,6.441666667
7209,M,46,M45-49,6.131111112
7210,M,47,M45-49,6.054722222
7211,M,41,M40-44,6.601111112
7212,F,41,F40-44,6.601111112
7213,F,37,F35-39,6.495277778
7214,F,42,F40-44,6.095555555
7215,M,57,M55-59,6.152777778
7216,F,31,F30-34,6.5625
7217,F,57,F55-59,6.567222222
7218,F,32,F30-34,6.273333333
7219,F,36,F35-39,6.306944445
7220,F,33,F30-34,6.425
7221,M,53,M50-54,6.425277778
7222,F,25,F25-29,6.489166667
7223,M,31,M30-34,6.232777778
7224,F,51,F50-54,6.496944445
7225,M,44,M40-44,6.089444445
7226,F,33,F30-34,6.425
7227,F,48,F45-49,6.269444445
7228,M,27,M25-29,6.379444445
7229,F,30,F30-34,6.348055555
7230,M,20,M18-24,6.631944445
7231,M,20,M18-24,6.631944445
7232,M,46,M45-49,6.561666667
7233,F,26,F25-29,6.427222222
7234,M,43,M40-44,6.417222222
7235,M,58,M55-59,6.418055555
7236,F,40,F40-44,6.417222222
7237,M,53,M50-54,6.636666667
7238,F,37,F35-39,6.315833333
7239,M,26,M25-29,6.573611112
7240,M,23,M18-24,6.573888888
7241,F,24,F18-24,6.574166667
7242,F,19,F18-24,6.242777778
7243,F,50,F50-54,6.316944445
7244,M,29,M25-29,6.565555555
7245,F,36,F35-39,6.240833333
7246,F,43,F40-44,6.241944445
7247,F,50,F50-54,6.445833333
7248,M,41,M40-44,6.426944445
7249,F,30,F30-34,6.3125
7250,F,21,F18-24,6.604444445
7251,F,35,F35-39,6.565277778
7252,F,28,F25-29,6.386666667
7253,F,60,F60-64,6.606666667
7254,F,45,F45-49,6.347777778
7255,F,38,F35-39,6.277222222
7256,M,50,M50-54,6.603888888
7257,F,27,F25-29,6.389166667
7258,M,41,M40-44,6.0275
7259,F,34,F30-34,6.542777778
7260,F,38,F35-39,6.565277778
7261,M,50,M50-54,6.611388888
7262,F,26,F25-29,6.350833333
7263,M,59,M55-59,6.385833333
7264,M,43,M40-44,6.064444445
7265,M,36,M35-39,6.575833333
7266,M,49,M45-49,6.138055555
7267,M,39,M35-39,6.366944445
7268,F,29,F25-29,6.454166667
7269,M,45,M45-49,6.615555555
7270,F,54,F50-54,6.454444445
7271,M,31,M30-34,6.499166667
7272,M,46,M45-49,6.29
7273,F,28,F25-29,6.507222222
7274,M,70,M65+,6.258055555
7275,F,33,F30-34,6.604722222
7276,F,56,F55-59,6.175555555
7277,M,29,M25-29,6.578055555
7278,M,42,M40-44,6.180277778
7279,F,42,F40-44,6.180277778
7280,M,19,M18-24,6.354444445
7281,M,22,M18-24,6.440277778
7282,M,59,M55-59,6.322777778
7283,M,35,M35-39,6.451111112
7284,F,33,F30-34,6.451111112
7285,M,56,M55-59,6.428888888
7286,F,71,F65+,6.172777778
7287,F,43,F40-44,6.551388888
7288,M,21,M18-24,6.551666667
7289,F,32,F30-34,6.173055555
7290,F,49,F45-49,6.439166667
7291,F,38,F35-39,6.32
7292,F,62,F60-64,6.394722222
7293,F,33,F30-34,6.394722222
7294,F,33,F30-34,6.629444445
7295,F,36,F35-39,6.141944445
7296,F,34,F30-34,6.208888888
7297,M,28,M25-29,6.080277778
7298,M,33,M30-34,6.457777778
7299,M,36,M35-39,6.080277778
7300,F,33,F30-34,6.080277778
7301,M,33,M30-34,6.290833333
7302,F,30,F30-34,6.401666667
7303,M,28,M25-29,6.357777778
7304,M,25,M25-29,6.435833333
7305,M,26,M25-29,6.589166667
7306,M,33,M30-34,6.460555555
7307,M,71,M65+,6.627777778
7308,M,64,M60-64,6.628055555
7309,M,46,M45-49,6.374166667
7310,F,50,F50-54,6.441388888
7311,F,29,F25-29,6.364722222
7312,F,31,F30-34,6.364722222
7313,M,36,M35-39,6.594444445
7314,F,27,F25-29,6.326111112
7315,F,57,F55-59,6.588333333
7316,M,18,M18-24,6.582777778
7317,M,31,M30-34,6.670555555
7318,M,39,M35-39,6.267777778
7319,M,37,M35-39,6.558611112
7320,F,38,F35-39,6.37
7321,M,26,M25-29,6.438055555
7322,F,24,F18-24,6.438055555
7323,F,37,F35-39,6.624166667
7324,F,52,F50-54,6.628888888
7325,F,21,F18-24,6.397777778
7326,M,30,M30-34,6.556944445
7327,M,45,M45-49,6.185
7328,M,37,M35-39,6.185277778
7329,M,40,M40-44,6.294722222
7330,M,67,M65+,6.306944445
7331,F,42,F40-44,6.339444445
7332,F,35,F35-39,6.23
7333,F,28,F25-29,6.510277778
7334,F,26,F25-29,6.297222222
7335,F,28,F25-29,6.270277778
7336,F,28,F25-29,6.261666667
7337,F,33,F30-34,6.084444445
7338,M,43,M40-44,6.084166667
7339,F,67,F65+,6.444722222
7340,F,23,F18-24,6.581388888
7341,F,45,F45-49,6.330277778
7342,F,40,F40-44,6.581388888
7343,F,23,F18-24,6.631111112
7344,M,41,M40-44,6.631388888
7345,F,49,F45-49,6.300555555
7346,F,25,F25-29,6.217777778
7347,F,42,F40-44,6.259444445
7348,F,34,F30-34,6.049444445
7349,M,41,M40-44,6.2675
7350,M,39,M35-39,6.222222222
7351,F,56,F55-59,6.300555555
7352,F,24,F18-24,6.558888888
7353,M,45,M45-49,6.306666667
7354,M,34,M30-34,6.263333333
7355,F,29,F25-29,6.584166667
7356,F,41,F40-44,6.343888888
7357,F,30,F30-34,6.275277778
7358,M,36,M35-39,6.589722222
7359,M,32,M30-34,6.419444445
7360,F,31,F30-34,6.419444445
7361,M,51,M50-54,6.6
7362,F,54,F50-54,6.600277778
7363,M,49,M45-49,6.275555555
7364,F,49,F45-49,6.415277778
7365,M,47,M45-49,6.480277778
7366,F,49,F45-49,6.57
7367,F,38,F35-39,6.524722222
7368,M,40,M40-44,6.305555555
7369,M,23,M18-24,6.513055555
7370,F,28,F25-29,6.195833333
7371,F,44,F40-44,6.604444445
7372,F,45,F45-49,6.604444445
7373,F,47,F45-49,6.603333333
7374,F,33,F30-34,6.307777778
7375,F,43,F40-44,6.451666667
7376,F,40,F40-44,6.451666667
7377,F,31,F30-34,6.480555555
7378,F,30,F30-34,6.061666667
